comment,star
"Let me just say, I loved the movie Pearl Harbor. But I found the soundtrack to be disappointing. I bought it for the Faith Hill song ""There You'll Be"" If you are like me, I recommend the single.",2
"The so-called soundtrack for ""Pearl Harbor"" is a major disappointment. The film was full of great period songs and music. None of them are on the soundtrack. Instead, you can enjoy an hour of absolutely forgettable, mediocre orchestral background music. OK, the theme song is stirring, at least the first two or three times. But the rest is a real bore. When I want to listen to orchestral music, I go to Bach, Brahms and countless other true pros. Don't get bamboozled by this one!",2
"While the movie Pearl Harbor is amazing, the soundtrack does not follow suite. It begins with a mediocre ballad by Faith Hill and the remaining 8 songs, while nice to listen to, are not Hans Zimmer's best work. Tracks 2-4 are so similar it's hard to tell accompanies the numerous TV trailers. For a 3 hour movie, I them apart. It does not include the powerful music that expected a much longer soundtrack. I'm sure we'll get more music when a follow up CD is released. One will no doubt be released so that consumers who want a better soundtrack have to shell out more money.",2
"I bought this CD for Faith Hills song and hoped the rest of it would be good also. For a movie like this, and an event like this, the music just doesn't fit.There should be some very big, building music here and there isn't. It could have been much better.",2
I was disappointed in this soundtrack. The introductory and final songs were lackluster sentimentality. I would have hoped for something more from the producers. The instrumental offerings lacked excitement and musical tension. I would have though Zimmer would have known better.,2
"Zimmer mostly just rehashes past themes from other films he's done, then throws in a track collaborated on with Faith Hill and some generic period-type music. Big deal. The film stunk and the uninspired score just had me thinking how much better the other films he's worked on were. Zimmer's better than this. The same can be said for most of the directors he usually works with. Perhaps it was just a paycheck to him...who knows.",2
"after last year's majestic score for gladiator, i had high expectations for the pearl harbor soundtrack. much to my dismay, the music no more than ""sorta pretty"". it evokes no feelings like gladiator's worldly mood. plus, with all due respect to mr. zimmer, the defining chord sounds awfully familiar to a Enya song some years ago (i think it was enya). i don't need the faith hill song...... plus, unlike the gladiator score which the listener could visualize the story, the same isn't true with this release of the soundtrack. PLEASE GIVE US MORE MUSIC WITH A SECOND RELEASE!!",2
"Having read Ms. Manning's book, it is obvious that she has somehow managed to overlook perhaps the most important pioneer and innovator of what she calls the ""free energy"" movement:JOSEPH W. NEWMANIt is incredible to me that she could write such a book without including Joseph Newman's long struggle to bring forth his revolutionary technology. Writing such a book without featuring the work of Joseph Newman is as ridiculous as writing a book about the history of aviation and omitting any reference to the Wright Brothers.I would suggest that she view his website videos at:... and perhaps she would discover the essential nature of his successful and innovative technology.Gary",2
"Unfortunately percussion has completeley spoiled all tracks.This is not Bossa Nova,not even Samba.Sorry for a great project with great arrangements.",2
"One month ago (and even earlier) this set was selling for less than half ($41) this current price ($89). While it was a great series that I thoroughly enjoyed watching as a kid, my desire to finally buy it for Christmas has been completely eliminated by the equivalent of holiday induced price gouging. I'll wait till it goes back to a reasonable price. More than a little upset with Amazon over this one. Merry Chri$tma$.",2
Unlike most SciFi shows this show had NO BASIS IN FACT. I must have been much more forgiving as a kid I remembered liking this show at least a little but after watching it again the bazaar story lines and unforgivable scientific inaccuracy I have to give this a total thumbs down.,2
"Not sure whether the original recordings were not preserved well or just our copy is bad, but the sound cuts out frequently on each episode. Would not buy this again.",2
"Even while some of the episodes are questionable and not very realistic, this is a classic show now. Having two seasons, the special effects of the time is still top-notch. While the acting is mediocre, and the story set up is sometimes way out (It was the 70's) there is some entertaining value. As a writer, I still look through this medium to see if there were any parts that can be embellished for newer ideas. What toppled the ratings of this show was the ""Mind"" entity beings that appeared on the first six or so episodes. But after that the writing started to switch to a more action oriented show. I am still looking through the DVD's as I try to remember the better episodes. Quality of picture is fine on widescreen TV's, but this is not an HDTV product.",2
"I found the book to be very general and basic. Most of the information I already knew. There are methods of retrofitting old windows I have seen on home type programs that lightly discuss these topics and which the book does not. Also, the book could use a lot more diagrams and discussions on finishes and paint. The book limits itself to actually restoring to original working condition old windows and nothing about updating. This book is for beginners except that for beginners there should be a lot more pictures. I did find some good tips but not the information I was personally hopeing to find. I am selling the book back.",2
Goes a mile wide and an inch deep. I would rather the same book but each chapter by an expert in that area with a lesson/example.,2
"The FM stereo does not pick up well at all. I cannot get many local stations. The description says it uses USB 1.1 for quick transfers. This is misleading advertising. USB 1.1 is the slower transfer method. USB 2.0 is the faster one.Where this device excels is in conjunction with a MP3 player. The rechargeable battery means you can use it away from a power supply for a long time. The sound is excellent.This would get 3 stars due to the slower transfer speed, false advertising, and poor FM. It gets 2 stars because the price is too high for a refurbished model.I got this for $19.99 directly from Philips web site. I would check there first.",2
"Ok, so I have not actually heard this WHOLE cd. I did hear Bob sing on The Bachelor show and was impressed, but then I heard ""his"" first single, Girlfriend, and was less than impressed. This is for two reasons: a) Bob doesn't really have the rock vibe, which just makes his version of Girlfriend sound wrong (in his defense, the song I heard him sing on tv was Open Arms by Journey, an excellent song, and not easy to sing I don't think). b) I can't deal with the fact that I have not heard Bob publicly credit the originators of the song Girlfriend. The July For Kings version is 100 times better than Bob's, and while I know the band probably appreciates the publicity, they are not getting all the credit they deserve. Check out JFK's cd ""Swim"" and make your own comparison, though if you like Bob's single this CD will likely not disappoint your tastes.",2
"I kinda liked this book for awhile. Some strange humor and interesting to see what is was like to travel at the time of Twain. I thought it was a litte long and boring and though (only read 3/4 of it). Not very exciting and a lot of quotes from other esoteric sources. Also, he makes reference to Arabian nights while in India. Aren't those stories set in the middle east and north africa? (kinda lame)",2
This was a great deal if it had worked. The gas regulator had leak by when set to zero. Amazon was not good about sending a new one they said the price had gone up and I would have to pay the new increased price. I just got a RMA and returned it. Could not get the seller on the phone. Tired of messing with it went to welding supplier and bought new. Some things just should be bought locally.,2
This product does an adequate job of cleaning your feet and does provide some relief for tired aching feet !,2
"I pre-ordered this foot massage spa to relieve niggling pain in my feet. Though the product operated exactly as per the manual, it was rather tame. It didn't really help reduce the pain, rather it merely tried to soothe the feet. Your feet will feel good so long as they are in the spa, but the spa does nothing to reduce the pain. I didn't think its worth spending so much money to just put my feet in hot water (& that too without salts). I've returned the product.",2
"Bought this unit directly from Brookstone over 6 months ago. Was initially great very hot water and jets were comfortable but stopped working after 4 uses. Brookstone would not replace because after it was after ""limited"" warranty coverage. This was an expensive unit and not sure if I would get another one from Brookstone or try cheaper model that hopefully won't break down.",2
I loved the idea of this foot bathbut the product leaked. Brookstone was great to work with for the return.,2
"I purchased this item thinking what I read about it here on Amazon would be true. Unfortunately the heated foot bath and Message is not what it sounds like. The heated part works ok, but as far as the message part, not even close. And the jets, come on, give me a break. For what I paid for this, over $100.00 and the most expensive one that Amazon had at the time I thought I would be getting a good foot bath. If I had to rate this from 1-10 I would give it a 3. Only because it does keep the water warm. In my opinion it is not worth the money or even half of what I paid for it.",2
"Bought this thing as a gift for my wife. She was really excited to get it. Used it twice, with out any salts, and it worked great. Third time she went to use it, the jets didn't work. Got a hold of the company who sold it, and they said no problem, just send it back. So I'm thinking they are going to send me a new one, that works. Made me pay the return shipping, and just put the money back on my credit card.If I sold a defective item to someone, I sure as hell wouldn't ask them to pay for return shipping.",2
"By the time this 9th entry in the Jason Voorhees franchise was released, the series had become tired and ultimately redundant. In an effort to put more life in it, we are faced with a Jason who is killed but like in THE HIDDEN (a far superior film), he manages to live using host bodies. Although the screenwriters try to give us more motivation for Jason's murderous rampage, there is little suspense or novelty in the movie. Jason manages to kill off a few people, and his sister is recruited to finish him off. No real acting honors in this one, although Steven Culp manages to do well in his role as a tabloid tv producer. The ending is a joke in itself, with its reference to future Jason adventures. Not the best in this series.",2
"I cant beleive they did this, they added a crapy plot, ""only a vorhees can kill a vorhees"" WTF??!!!!???!! jason had a sister? what a stupid plot, then at the end you see freddy's hand grabbing jasons mask and pulling it down under the ground (telling me freddy vs. jason is next).if you want to collect the friday the 13th film's i sugest part's 1 2 3 4 5 6 7 8 and X.",2
Yes part 9 or Jason goes to hell is a classy entry in the series.Jason's soul jumping from one body to the next might seem ridiculous but they have tried everything else.,2
"Well, I thought Friday the 13th part 5 was bad!? This is the worst ""Friday"" by far and it's only redeeming quality is the nice DVD release and the fact it opens the door for Freddy VS Jason! For that reason alone I rate it 1 1/2 stars!Unfortunately Freddy VS Jason was shelved for many years and was released after Jason X?! Which doesn't make any sense, so we have to pretend that Freddy VS Jason came out before Jason X to have this even begin to make sense.(I use the term loosely!) The only postive thing I can say about this film is that it's got a way too good DVD release and it makes Jason X and Freddy VS Jason look all that much better!I was really disappointed with this entry even though 'Jason Takes Manhattan' isn't much better! If you want to complete the Friday the 13th series, it should be seen as it does set up the superior sequel 'Freddy VS Jason'.",2
How could anyone think that Jason was dead. That killer in it was smart in saying he's not but what makes the world think he can stop Jason. I was really disappointed with this one even though my standards for Friday movies are extremely low. I really only watched this for the end part when Freddy's hand pulls Jason into hell and belive me it wasn't worth it one bit.Another horrible thing about this movie was it's cast. That fat diner owner was so stupid with the whole Vorhees Birger and Jason fries. When Jason came in there I was so happy when all of them were killed. This one was really disappointed when I saw this and it isn't even worht the two star rating I gave it.,2
"I have always been a fan of the Friday the 13th series. I'd seen each of the movies a dozen times, but had somehow missed this particular movie. I barely even remembered hearing about it.I finally got to see it a few days ago and, wow... I mean, I honestly gave this movie a chance. I really did. This installment into the series is what PART 3 was to the HALLOWEEN series. Jason is barely in the movie. When you do see him, his makeup job is so weak that he becomes more comical than imposing or frightening. Now, I love Kane Hodder as Jason, but the acting in this movie is absolutely bottom shelf. There are a few decent visual effects, yet there are more than enough cheesy effects to counter and totally eclipse the good.This is the 2nd ""mulligan"" of the series: along with part 5, fans will wish they could simply remove them from the series and forever forget them.",2
"Jason, the living, breathing essence of evil, is back for another fierce fling. Tracked down and blown to bits by a special FBI task force, everyone now assumes that he's finally dead. But everyone is wrong. Jason has been reborn with the ability to assume the identity of anyone he touches. The terrifying truth is that he could be anywhere. Or anybody.One of the weaker installments in the franchise. The one bright spot in the film is actor Steven Williams (who would later play the role of ""Mr. X"" in the series ""The X-Files""). His character is interesting, and he plays it with energy and comedic touches.",2
THIS MOVIE IS THE WORST OF THE SERIES. JASON IS ONLY IN 2 SCENES THE BEGINNING AND THE END. THROUGHOUT THE WHOLE MOVIE HE IS POSSESSING PEOPLE AND CONTROLLING THEM FROM INSIDE THEIR BODIES. THIS MOVIE BLOWS PART 5 IS BETTER AND TAT BLOWED TO 5 IS BETTER CUS THEY ACTUALLY HAD A JASON LOOK ALIKE AND U FIRST THINK ITS JASON. I GAVE THIS MOVIE 2 STARS CUS OF THE AMOUNT OF GORE IN IT.,2
"First off I LOVE THE ""FRIDAY THE 13th"" FILMS!!, but as a movie fan this is BY FAR the WORST ""Friday"" film off them all, turning one of the most popular slashers of all time into what looks like one of the ""ALIENS"" after bursting through a chest and then having him switching from body to body ala ""Invasion of the body snatchers"" has to be ONE OF THE WORST IDEAS IN MOVIE HISTORY!! About the only thing that was semi enjoyable in the film was the end and I wont spoil it for you guys that havent seen it. I gave it 2 stars, one because the movie is watchable and the other because im a fan of the series. If your a collector of the ""Friday"" films its a no-brainer to get it to complete your collection. If you're looking for a good horror flick...STAY AAWWAAYYYY!!!",2
"Now I know that horror flicks aren't supposed to make alot of sense, but there comes a point where leaving too much unexplained and unaccounted for detracts from the quality of the movie. And that is the case with this film--how does Jason have a long-lost sister? What is the Necronomicon doing in the house? What's with the bounty hunter and his special dagger? Not very well thought out.",2
I watched the special features of Jason goes to hell. They said this is the end of all Jason movies. Ya ok.... do they really think the way they ended it no one is going to think of a way for him to come out of hell. If Jason was able to come from hell to grab his hooky mask and laugh about it. I'm pretty sure that mean's he will or can come back from hell. But nice try on trying to end this movie. Which by the way is a big change out of all Jason movies. What is the big changes in this movie compared to all the others? Well Jason is able to kill living in different body's.,2
"this movie was almost as bad as ""Jason X"" (quite possibly the WORST sequel to come out of any movie ever - and ive seen major league 2: back to the minors).this movie forces you to sit through an hour and a half of boring ""weve-seen-this-before"" horror movie cliches only to find the best bit of the whole thing is the last 30 seconds.however, if youre a die-hard fan of the friday the 13th series (which means you should have seen this years ago) and actually had to pay to see Jason X, this movie is for you - but im sure youll agree with me.",2
What's wrong with the screen? It's too bright. They were REALLY struggling to keep FRIDAY13 alive by this point. So much so that Paramount gave up on it. It's their own fault for not making them better than they should have been. My Friday the 13th rewrites will be 10 times better I promise you that.,2
"I will have to admit, this film is pretty good but they stole their idea. The film ""The Hidden"" was just like this. Friday The 13TH Part 9: Jason Goes To Hell was a copied movie. The Hidden was a great movie. The Hiddden was made in 1987, Friday The 13th Part 9 was made in 1993 so you can tell the producer of Friday The 13TH stole their great idea. Friday The 13th Part 9 is alike to The Hidden because they have this killer that hops from body to body by spitting a snake alien thing into their mouth and then the one with the snake alien thing is the new killer. ...",2
"People that give this movie a good review,forget what the story is about.You can't follow the same storyline for 7 parts and then screw it up with Manhattan and this scifi bodysnatching garbage.Two stars for begining and ending and it's apart of the greatest horror legacy,so I do have it in my collection.",2
"when the movie had been started for like 30 minutes i started to get confused...i wasnt completely dissapointed though...it was an alright movie, its just so different than the other F13's...I wasnt expecting something like this...but the main question i thought about was ""why did the doctor eat jasons heart""?...I mean, thats just plain dumb n stupid n such...i didnt like the idea of them putting jason into other bodies..it was dumb..I could have made a WHOLE lot better F13 movie than that...Its like i said...This movie is not all THAT bad (its pretty bad though)...i wouldnt recommend renting it..",2
"This movie is a nonsensical barage of noise and gross-out ugliness. Why they bother to pretend that this is the same ""Jason"" as in the original Friday, I don't know. I guess they think the audience is pretty dumb. By 1993, it was apparent that 'they don't make 'em like they used to.' The 80s horror flicks were so much better, less loud, less obnoxious, and more fun. This is trash.",2
"Though I like th Friday The 13th series, this one STINKS!!!!!Jason is a little worm transfering from body to body. Jason is only in the beginning and the end. Though it stinks, A Nightmare On Elm Street's Freddy Krueger makes a special appearence at the end by sticking his right hand, ( The one with the claws ) out of the ground and pulls Jason's hockey mask to Hell with him. So, only if you are a die hard fan you should , if not, don't see it. You are wasting your money.",2
"Please understand that this is NOT the orange Michael W. Smith Worship CD translated directly onto a DVD. This DVD is a compilation of the Worship and Worship Again CDs. Make sure you research the songs contained in this DVD, so you will not be disappointed, as I was.",2
"This DVD is disappointing to say the least. From the moment Michael enters the arena through the crowd I feel like I'm watching carefully scripted theatre rather than worship to the King of Kings. The focus here is Michael W. Smith, ""Worship Artist"". Michael appears stiff and very conscious of the cameras, his movements choreographed. The direction is average, lacking inspiration and repetitive. The only moment I felt my spirit engage was during Awesome God. If you want a truly amazing worship experience on DVD I suggest you avoid this. You're better off buying Hillsong's ""Blessed"" or Christian City Church, Oxford Falls' new album ""Lift"".",2
I ordered the widescreen for my wife's birthday and received the full screen. The movie is good but I'm not happy about the error.,2
"If neither Sandra Bullock nor Hugh Grant (to a lesser extent) can save the thinnest and most damningly simple movie, then it's safe to say that it is indeed junked. Unlike one of the other Mark Lawrence movies featuring Bullock, 'Miss Congeniality,' Bullock doesn't get much of a chance to show off her screwball splendor. Instead, what we get from both leads is a tired effort at replaying what movie audiences love most about them, which is one joke too many and one too lame already. But, if all else fails in a screwball romance, you can at least be assured of eye candy with this pair.",2
"I gave it two stars and i was being kind. Simply because I saw ""the ring"" and gave it one star and did enjoy it more than that. But this movie is so predictable. Maybe its because I've seen this before. yes it was in ""you've got mail."" Two rich and professional people who in the begining dispise each other while one of them is in a relationship with another. About half way through the protagonist who's in the relationship miraculously drops the 'lover-we-never-see' and realizes how much she loves our other main character. But they save it all for the end with the big ""oh i've always felt this way kiss""Sadly predicatable and loaded with a lot of dry humor, this movie wasn't at all what I expected, it was worse. Sadly, Sandra's 'girl next door good looks' and Hugh's quick oneliners weren't enough to rescue this movie from its date with ...[removed store name].",2
"Sandra Bullock tries the old, ""If it ain't broke, don't fix it"" routine for this movie. This movie was not funny at all. Even with comedian, Robert Klein in a supporting role, it doesn't take off. Hugh Grant is wasted in his role. Overall, this is a dud.",2
"TWO WEEKS NOTICE was a cute film but missed the mark unlike its predecessor Maid In Manhattan which was more real and entertaining. Sandra Bullock (Miss Congeniality, Force Of Nature) produced this film as well as stars in it. Her performance although I am sure is honest seemed a little held back playing the Harvard Lawyer fighting for the down-and-under trod.While the other side of the coin, there is the rich millionaire played by Hugh Grant (Nine Months, Notting Hill) was a more outgoing, non-caring and flamboyant wisp that almost didn't match to well with Sandra.It ran a little slow and seemed much more predictable toward the end. Written and directed by Marc Lawrence (Miss Congeniality, Force Of Nature) the movie seemed very slow in pace. Robert Klein (Primary Colors, One Fine Day) gives a standout performance as Sandra's father that is worth noting.This is a good movie for the video and DVD - but theatrically it was a little disappointing. (12-31-02)",2
"Being a fan of both Miss. Sandra Bullock and Mr. Hugh Grant I looked forward to what I felt would be a fun movie, unfortunately I was to be quite disappointed.Miss Bullock's character lacked the manic energy she has frequently displayed and that this story badly needed. Her character, Lucy Kelson, had a great deal of potential, which a lackluster performance did not deliver.Mr. Grant's performance was better, but not markedly so. The `one liners' he delivered had little punch and even less humor. The chemistry between the two main characters, necessary in this type film, just didn't seem to be there.The one bright spot was Miss. Alicia Witt, as June Carter, a sort of rival to Miss Bullock's character for the affections of Mr. Grant. Her performance had energy, humor, the vulnerability of youth and at the same time the sense that she was potentially a predator manipulating the situation for personal gain.Bottom line: Even the best miss on occasion and this is one such occasion.",2
"""Two Weeks Notice"" stars two appealing people, but they have no chemistry. My dog and cat have more chemistry. Why would a lawyer (Sandra Bullock) want to work for a conceited billionaire (Hugh Grant)? Greed is a bad thing. Falling in love after countless annoying incidents just makes this movie another routine POS. There was one scene where they were playing mixed doubles in tennis and I was truly ashamed with their athleticism. I could've probably beat all of them with my hand tied behind my back because I'm the king of handicap matches. Oh well. This movie really doesn't grab your attention and makes you wish you spent your money on something with substance, like a twinkie.",2
"Let's be honest this is as [weak] a comedy as you can imagine but having said that, Hugh Grant is funny, even with this script and Sandra Bullock is cute. I would never recommend you actually buy this but a rental on an evening when you IQ are asleep and there is nothing else on, then it is okay.",2
but I don't like Sandra doing her insane bouncing ball impersonation. seen her doing it in several movies and it really gets on my nerve.,2
"Love the movie, but beware of this DVD. 3 times I've ordered it from Amazon (twice in a Slipcase and once in a Keepcase, and all 3 DVD's skipped, the video broke up, scenes kept repeating, etc... And yes, I used the Memorex CD cleaner on the DVD player without any change, and no, none of my numerous other commercially purchased DVD's demonstrate this problem. Two Weeks Notice is the ONLY one. So my suggestion is to stick to the VCR version.",2
"OK, this review is going to be fairly short. I have to say that this movie could have been great, but unfortunately falls flat at the end. The first half of this movie is great, Hugh Grant is hilarious and Sandra Bullock manages to be cute and intelligent at the same time, and these characters are completely believable. Grant has a line where he says ""My life is a lot like Monopoly"" ( which had me rolling ) and sadly the movie is a lot like Monopoly, in that it is a 'board' game and I found myself very 'bored' in the last half of the movie.This movie is hilarious enough in the first half that I watch just that part then turn it off, because I know what is coming. The last act has them coming together and confessing their love for each other, and at that point it feels completely rushed and unbelievable, like this is the end, so they love each other, ummm, roll credits. I recommend the first half highly, then just skip the rest.",2
"Sometimes a bubblegum movie is old bubblegum, tired and chewy and not very sweet. This movie has all the pieces but doesn't have any zing to it, any purpose. They go back and forth a little bit but they never truly convinced me that they were in love or their love was in danger. Alicia Witt, a superb actress didn't really have much to do in thsi film and Hugh Grant's bumbling charm boy routine is wearing thin.I'm not sure about Bullock, she's filling a niche I'm sure. Doing films that appeal to her, that she gets paid a lot for, that help employ a lot of people. But I'm not qute sure if she's developing further along as an actress, if she's willing to take a risk and do something edgey or different or challenging. She just seems to be the best at the romantic comedy pairings movie of the season. Hopefully she'll start getting better choices.",2
"Fresh of watching ""About A Boy"" I felt like Hugh Grant could do no wrong, so despite less than stellar reviews I decided give ""Two Weeks Notice"" a shot, which was a mistake. While there are some comedic moments, this a romantic comedy and Bullock and Grant have NO chemistry. In most of the scenes they seem only mildly aware of eachother mostly focusing on thier actions. As a result, I never felt like they should be together. Further, the plot seems to jump around. Right after getting hired, the plot leapfrogs to weeks later where Grant and Bullock are now supposed to be chumy, but I never felt it. THey seem to be tired of eachother and their action forced by the plot's simple-minded purpose. After his great romantic comedies of the 1990s, this a huge step down for Grant and even for Bullock, who mostly makes bad movies anyway. This is not worth your time because it clearly wasn't even worth the actors full attention.",2
"Hugh Grant does his enjoyable act to perfection in this movie but it is so lacking in story that it's rendered mind-numbing syrup even by romantic comedy standards. The schlock political message they attempt is embarrasing even to liberals.And let's face it, Sandra Bullock is just not a screen beauty, cute maybe, but that nasal voice that not will carry a movie.",2
"By activating the ""Two Bleeps Notice"" function in Special Features, you can access the movie outtakes when a small pink heart appears on the screen. If you don't want to have to watch the entire movie, here are the locations of each heart. I think I found them all. These are listed by hour:minute:second. 18:32, 20:04, 23:38, 24:13, 26:38, 28:14, 33:02, 37:28, 41:36, 47:16, 57:50, 1:13:01, 1:24:29.The extras on the DVD are of the usual fare, but not outstanding. The commentary is somewhat interesting, with Sanda and Hugh bantering about. The movie itself is somewhat forgettable, but is an enjoyable little film. I agree with another reviewer who said that it's like iceberg lettuce: not really great for you, but certainly not bad for you either, and you'll forget all about it an hour after it's over.",2
"Nothing worth seeing-- Grant has made some classics in this genre (Four Weddings and a Funeral, Notting Hill, Bridget Jones's Diary)-- but ""Two Weeks Notice"" is not a classic. It isn't even an admirable effort. It is clear he enjoyed working with Sandra Bullock offscreen, but they share little onscreen chemistry. Bullock continues her title as the ""poor man's Julia Roberts"" -- it's not a harmful film-- it's just not very good.",2
Same story we've seen many times before. You know whats going to happen just by seeing the preview. Grant is great and charming. Bullock is her same old clumsy character. Supporting cast provides laughs as well. All right if you have nothing better to see.,2
"I've always been a big fan of Hugh Grant and Sandra Bullock and I was really looking forward to seeing the two of them together. I sincerely wanted to enjoy myself, but the one thing you heard ALL the critics agree upon about this film turned out to be absolutely true-- It's about as ordinary and unoriginal as a romantic comedy can be. The conflicting question among all the critics was this: Were Bullock and Grant able to turn a rather dull movie into something good? I didn't think so unfortunately. Heck, I don't even think the pairing of Superman and Wonder Woman could have saved this film. It certainly doesn't compare well to Grants previous picture, ABOUT A BOY.My recommendation is not to waste your money on this movie unless you're a fan of these two actors... My final review is two and a half stars... Just too average and not many laughs.",2
"Sandra Bulluck (who is my favorite actress, by the way) never looked good in this movie and the chemistry between her and Hugh Grant was missing. Neither her character nor Hugh's was particularly like-able and the ending was, of course, predictable, but lacking in real emotion. Wait for cable.",2
"This water dispenser works just fine and my dogs have no problem drinking from it. I have a problem with cleaning it, however. I keep it outside and in the summer months, it will develop a green mold or algae inside the jug and also in the bowl. Since there is only the small narrow spout for an opening, there is no way to get any kind of brush in there to clean it. I ended up having to soak it in bleach water to remove the green stuff inside.",2
"I started off using this as the primary water dish for my pets, however within a very short amount of time, I'd have to dump out all the water to clean it because a nasty, clear slime would start growing in the dish-YUCK!I decided to start using a pet water fountain as their primary water source, because it's constantly moving and there's a filter, it stays clean a bit longer.However, this is great for cats, if you're away on vacation. But, because of the slime factor, I don't like to use this unless I have to.",2
"This waterer is a great concept, but does have some drawbacks. For starters, one of my dogs is scared to death of it and wont come near it because when the water level in the bowl gets low it gurgles just like a water cooler at work. The first time it happened she was drinking out of it and it freaked her out and now wont go near it. The other dog is just fine with it, but then again he's deaf, so the gurgle doesn't bother him. lol. The other issue i had with this is just like all water bowls, it gets dirty. so you still have to clean it as often as you would any other water bowl, but it's a bit more cumbersome having to take the big jug off, clean the bowl and but the jug back on. So, if your dog isn't afraid of the noise it makes and you don't mind the extra hassle cleaning it, it's great. Otherwise, just get a large bowl; that's what i ended up having to do.",2
"While it functions great as a pet waterer, the Microban does not work very well. We have to clean it every time we fill it (used with dogs). It is only a few months old and will get green over several days. We contacted the company and got virtually no support--just a note that we may need to clean it occasionally. No kidding. That's what we told them. So good waterer, terrible customer support, and does not stay clean very well.",2
"As others have noted, this system works exceedingly well up until the time that the bottle develops a crack -- & make no mistake, the plastic used for the bottle is so brittle that it will eventually crack if it is even slightly mishandled. The ""antibacterial"" aspect could be better as well. I have had some success in using RTV to seal cracks, but eventually you're going to have to replace the unit.",2
"Brand new and bottom broke. very expensive as well. Too bad I cannot send back. I had it for alot of animals outside. My chicken coop caught winter electrical fire, so bottle got burnt anyway.",2
"I bought the LeBistro Portion Control Feeder and for the first 12 feeding times at breakfast and lunch it worked like a champ. Then it stopped delivering meals. Fortunately I was aware of it - I bought it for when we went away for weekends, but wanted to be sure the cat wouldn't starve while we were gone so set it up to feed. The Waterer I bought is fine. It's just a little water cooler. I wish it were a little more solid though.Back to the Feeder - I had to reset the whole thing twice before it worked. I had the right times and portions but just didn't drop the food. I'm going to give it another week or so before I ask to have it replaced.When it works it's great - good design for the cost. Pretty easy to set up.But intermittent behavior defeats the purpose of being able to leave with confidence.",2
"I used this waterer for several months. I had always rinsed it out with fresh water before refilling it, and scrubbed the bottom part. Within 2 days, the bottom part would always start growing an orange slime on it, and I smelled the plastic water-holder part, and it smells like algae (although none is visible). I feel awful for using this product for my cat, and have switched to a regular bowl that I can thoroughly clean daily. I am only keeping the automatic water dish in the event I'm away a day or two. Other than that, DO NOT USE FOR DAILY WATER.",2
"My new cat 4 mo. old could see bottom of spout-nipple-water exit point and kept reaching in to pull on it,leading too a huge mess as it then pawed at the water in the bowl as i guess it was it the way.digging might better explain as it threw the water out of the tray/pan onto the floor as fast as it could (yes it is now funny).Only saying so because last one only had a small hole for water to come out of into pool/drinking area.Only needed a new bottle but was just as cheap to get new assembly.re-inventing the wheel in this case did not work with my cat who has now become bored with it and finally just drinks out of it.hope this helps.",2
"This album was originally released in 1968, when Regis was Joey Bishop's sidekick. It was Regis's only commercially released album, although he later recorded some albums that he released on his own. Regis had an okay singing voice, but it was certainly nothing special. Also, his style was hopelessly outdated by 1968. The arrangements of these standards are incredibly corny, too. But a few of these songs are good for a laugh. The highlight of the album is the end of ""Toot, Toot, Tootsie/Baby Face"", where Regis yells out ""Sock it to, 'em, Tootsie!"". Now, that's (unintentional) comedy!",2
As much as I love the show - I find the price of this DVD collection to be insane!,2
I wasn't able to give the actual box for the dvd as part of the gift because the top was ripped off. The status was that it was just like new. This is not just like new if the box is broken. Otherwise the dvds look great and not scratched.,2
"so far, still watching the first season. But can tell you that by only watching the first show i would give the season a 2. the first show of any season should grab your attention, and they do that but they just dont do a very good job at keeping it. In the first show, theres death, closet ""hook ups"", gay soft core love scenes and just plain drama, wonder what the rest of the shows are going to be like. If you are into the slow paced ironic drama then this show is for you.",2
"This isn't as much a review as much a question. Are they releasing Season 1 again next month but not on BluRay, why???",2
"Based on the other reviews, I am in the minority. This series just didn't do anything for me. I never got into the characters or even felt like i couldn't wait for the next episode. I don't know what it was, it was just boring. I never watched past the first season so i don't know if it got better or what but there is just better shows out there.",2
"This book gives good coverage of Oracle's JDBC implementation. That is about as far as it goes. This is just too close to being documentation. When purchasing books on a specific technology, I am looking for the author's insight. Specific things the author learned while working with it. Give me best practices, suggestions, things to avoid, etc. Tell me what I won't learn from Oracle's docs, don't just rewrite them.",2
"A look at the DVD cover conveys a message to the red blooded male that when seeing this movie you will be seeing some skin. If that's all you're looking for then you'll give it a higher rating than I have. I found disappointment as the story had potential but hindered itself by taking avenues from reality to far fetched situations without needing to. There is some suspense, and enough skin to keep it away from the kids, but overall it missed it's potential.",2
"Aside from anything else that is good or bad, routine or entertaining about this film, I can't be the only one who was completely unable to get past the fact that, in the big murder scene, both the hero and the victim act more stupefyingly idiotic than any characters in the lowest-grade teen slasher ever made.",2
"Because I KNOW you didn't see any amazing acting, incredible plot twists or X-rated sex scenes in Body Double. This film is watchable if nothing else is on; I'll give it that. But ""gripping?"" ""DePalma's masterpiece?"" ""a classic?"" Only if you took a LOT of drugs before you saw it. It's typical DePalma; in other words, a Hitchcock ripoff he manages to make a few notches above putrid.",2
There's much better Heep Compilations ('Running all night with the lion'... Please!!!) Don't waste your money.,2
This is a good classic rock cd with the exception that stealin one of their best songs is not on this or their greatest hits. The best song on here is Easy Livin so this is a cd only for a die hard Uriah Heep fan.,2
"With the exception of the catchy ""Easy Livin'"" I found this to be an unmemorable compilation of rock songs.",2
