comment,star
It doesn’t get really cold!,2
"This cooler is not bad, it just doesn’t cool 1100 square feet! Not even close. It’s actually 1100 CUBIC square feet which is not even a 12’x12’x8’ room. (1152 cu ft) The advertising is misleading. It also takes distilled water so the deposits and minerals don’t clog it up. Amazon has 18 gallons for over $60 so that will get you less than 30 hours. If you have a small room or you put that thing right on you, it’s not much better than a good fan.",2
It was working great but the pump diedIn 4 months,2
"The water tank and the ice things. This thing really aint worth it. Just take the plan and you get a portable ac unit Because this thing it works somewhat, but honestly not enough",2
"As the headline said, the boom mic introduces echo and buzzing, the exact opposite of what I'd intended by buying a more expensive headset. Plus, they only record at 16 bit, 48KHz, well below anything reasonable. Save your money and buy a $5 headset if you want the boom mic, because this one simply isn't fit for purpose. The only bright side is the comfort and the audio out, but the difference of $35 between this and the boom-mic headset I got at 5 Below isn't justified for that.",2
"Never mishandled, but after a year of use the microphone only works when placed at a certain angle now and is very inconvenient.",2
The only real issue with the stand is the shaft and piece the headphones rests on. Its very poor quality. I super glued it together and it lasted another couple of weeks before it broke again with simple use. Spend your money elsewhere.,2
Hooked into A40TR and my voice cuts out very frequently to others I am talking to.,2
"This headset didn’t connect with my xbox what so ever, even though it says it is, would be perfect for anything else though",2
"This is a good looking and useful headphone stand but the RGB stopped working after 2 days of use. Already tried to unplug and plug it again, no luck, holding the rgb button, no luck. It just stopped working and it's disappointing after so little use. If I want to return the item I would have to send it with an international courier service because I'm not located in USA, so shipping it back would cost to me like double the cost of the actual item.",2
This is the 2nd one I have purchased and believed it was identical to the other one. There is no mute option. Don't recommend if your kid games as muting is something they all do.,2
Stop working after one day,2
"This headset is comfortable, the audio is good, the battery life is good. I really like that the mic flips up and down and mute itself when you do so. All the things you think about with a headset are on point. I wish I could end the review there, but everything else makes this thing a pain to use.The main reason I went with this is because I already use some other Corsair peripherals with iCUE. Using this headset with iCUE is actively worse than without. First and foremost, when you're not using iCUE, the headset uses a series of beeps to for audio feedback when you mute or unmute. These beeps are very clear, and they vary in tone in a manner that makes it intuitive whether what you just did was to mute or unmute. These beeps sound whether you click the physical mute button or flip the mic up or down. When the headset is controlled by iCUE, these beeps are completely disabled, and you're left with two options: No mute sounds at all, or use the extremely grating voice prompts. Why can't I just hear the beeps? It makes no sense.You can replace the voice prompt audio with your own .WAV files, but what you'll find is that iCUE has a something like a half-second delay in reading custom .WAV files, and even if there wasn't, there's no active audio connection. The audio connection only starts when audio plays, and it takes an additional half-second *after* audio starts for anything to get to the headset, so it cuts off the first half of the audio. In practice, this means if you have a second long audio clip, you'll only hear half of it. If you have a half-second long audio clip, you'll hear nothing. Why send audio feedback through the audio channel instead of playing them natively on the headset? It makes no sense.Note that this is through the USB dongle with a dedicated connection to the headset. I understand that the various versions of Bluetooth will have these latency and cut-off issues, and that's the main reason why I chose this headset that comes with a dongle. Why does the dongle have the same issues that Bluetooth does? Does the dongle use Bluetooth for its connection? If so, then *what is the point of the dongle*? All phones, all laptops, all consoles, and most desktop PCs (mine included) have Bluetooth built-in. Why ship a dongle that has all the downsides of not having a dongle? It makes no sense.Also, when connected through the dongle, infrequently (but extremely noticeably) something goes completely wrong and the microphone audio just totally corrupts. I haven't had the pleasure of hearing it myself, but multiple times have the people I'm talking to started freaking out about how I was getting sucked into a wormhole. When this happens, it doesn't stop, and the only way to get the audio back in working order is to unplug and replug the dongle. Turning the headset off and back on doesn't even work. I don't know if it's a driver issue or what, but I can't risk a losing customer or client trust because my hardware just fails in the middle of something.So throw the dongle out, right? Just use Bluetooth natively. Yeah, I tried that too. The latency issues with the headset are much worse than what I see with other Bluetooth devices, outside of my $5 set of earbuds. This thing is $50 ($100 with the dongle that makes the experience worse), they couldn't have put a better Bluetooth module in it? I've used no-name speakers with better Bluetooth. Why put inferior components in your mid-range device? I'd say it makes no sense, but it's really just cost cutting at the expense of consumers who don't know any better. (Un)Fortunately for me, I do know better.And one last issue, and last because this might just be my system, but when the headset is connected via Bluetooth, Windows Audio Service uses upwards of 5 GB of RAM and some 10-15% of CPU on my 13th Gen Intel i7. I don't see other connected devices, audio or otherwise, using this amount of resources. On top of that, the headset broadcasts itself as multiple different devices, presumably one to connect to the dongle and one (or more?) to connect via native Bluetooth. This makes it really hard to isolate and troubleshoot any issues, because it's not easy to tell if you need to look at ""CORSAIR HS55 WIRELESS Gaming Headset"" or ""CORSAIR HS55 Stereo"" or ""CORSAIR HS55 WIRELESS HANDS-FREE AG"" or whatever else in device manager or sound settings.I put up with all these issues for a month, swapping between connection methods, trying different settings, googling workarounds, convincing myself that there must be a way to make this thing good. After a month, I have found that there is not. There's no way to use this thing that isn't aggressively bad in one way or another. I wish I could pick and choose different aspects of the different connection methods and combine them into a singular, cohesive, and broadly good experience, but it's not possible. And since the return window closes after 30 days, I guess I'll just be out the cash with a bad product that could be good but isn't. If this is the sort of experience I can expect from Corsair, then I guess I know not to get any further invested in the ecosystem.",2
"The media could not be loaded. I bought this yesterday (4/30/23), when I originally plugged it in and set it all up it worked. Today when I set my controller on it the lights in the bar went absolutely insane. I didn’t think much about it and was gone all day. I came back to my controller not charged and the lights still going crazy. I took it off the charger and the lights work fine. I put my controller on it and crazy lights… my phone won’t even charge anymore when plugged into it. Really annoyed, and will be contacting customer service.Update: I got in contact with the company who makes these and they sent me a new one free of charge… I’ve had it 24/hours and it’s working okay. It’s a little wonky when I set my controller down it freaks out but after about 5 minutes it works like normal.. I will give it some more time before I change my review completely or keep it the same. It was nice if the company to send me a new one though.",2
"Received console and accessories as advertised in the description to replace a similar previous refurbished system that was sent back. Upon trying to power up system after making proper connections, found that the controller would not work. Sent everything back for a refund.",2
"Haven’t played the game hooked it up to my TV. Can’t seem to make the controller compatible to the game. It came with the game, but for some reason it’s acting like it’s not compatible so I haven’t played it.",2
The product is not good,2
This item came in the color was distorted. It looks more navy blue and white. Did not look anything like the black-and-white picture shown online.,2
"The paper was very wrinkled and creased and was delivered folded. It would have been packaged with a sturdy piece of cardboard. The paper was also extremely thin (paper meets tissue paper). If the papers were not wrinkled and creased it would have made a decent placemat, but in its current state it looked cheap and I ended up throwing away so many sheets because I couldn't use them for anything.",2
These look cheap. Colors are not realistic. We chose not to use them for our event.,2
"Pros - Placemats are colorful and seem sturdy. Cons - Dozens of errors in the maps. Problems with places being misnamed, colors (sometimes contiguous countries have the same color), the names of cities are larger than the names of states or countries. Names are cut off so you can't read them. These placemats useless for teaching geography, but we are having a lot of fun spotting and discussing errors!",2
Lifeless colors. Returned. Previously a fan of Pimpernel.,2
"Product has edges peeling up after a few weeks, and very difficult to keep these glossy mats looking clean. Poor quality.",2
"Nice print, it is very thin, I don’t think is going to last long, I will have to iron it because it came with wrinkles. Not that happy with them, it looks better in picture",2
Really cheap and thin,2
Product is totally not a placemat. More a coaster!!!! If I was bothered I would return them but as I am incapacitated with a back problem they will be used as very expensive candle base to protect furniture. So disappointed. Just wouldn’t buy them ever!!,2
"Experienced serious performance issues which prompted me to return the product. The issues all involved the Chrome browser. Clicking links on pages, creating new tabs and generally doing anything on the browser stuttered and paused. No other processor intensive activity was taking place, the only thing open was the Chrome browser. The issue went away after a while but I wasn't taking any chances. The experience was so disappointing and I was wary of it happening again that I decided that it was simply best to just return the item.",2
I hardly use the darn thing be it drives me crazy! I needed a new laptop and right now Apple was out of my price range. I am so over & done with windows so this seemed like a nice option. It is very printer fussy. It would work with the one I had but it gave a list of printers that would. I ordered one from that list. Nope. Wouldn't work. I wanted a lighted keyboard. I didn't know that the only lighted keyboard was the touch screen one that insists on popping up constantly when I'm using the other (unlit) keyboard. I really prefer the raised keys of a keyboard over touchscreen for typing. It has some nice features. Holds a charge well. Will store your info so you don't need to enter it yourself but most computers do that. The screen size is nice. But the negatives far outweigh the positives for me. I regret the purchase.,2
"I purchased this unit and really enjoyed it. Even though it was bigger than i normally use, i was going to keep it anyway but unfortunately relentless wifi issues made me return it. Constant disconnects from anything requiring a reliable connection. Amazon luna constantly kicked me out, geforce now and xcloud both had constant disconnects. I couldnt get through a 20 minute zoom meeting without a dozen reconnects. I have other devices, including chromebooks that dont have any issues with my internet. Being a chromebook means i cant swap for another wifi chip leaving me to return. Perhaps it was only my unit but truly unfortunate.",2
"It’s a great buy for the price. There’s no debating that. However, no manual included. I bought it posted as excellent condition. Nothing could be further from the truth. Many scratches on both sides of the keyboard. Surface scratches on the lid. I can actually live with that. Looked like a big dirt stain in the exact middle of the screen. Nope it’s a ding and it’s deep enough to fit the tip of your fingernail. The fact that it actually works is the only thing stopping me from giving one star. I was under the impression this was from Amazon but it’s an individual seller. I’m okay with that but maybe some more transparency and honesty would have me in a better mood",2
"This is advertised as having 64GB storage plus a 64GB MicroSD for a total of 128GB storage. It does come with a MicroSD card and an SD adapter, but there is no place to plug either one in. The instruction sheet shows a location for inserting the card, but that slot does not exist on the computer we received.",2
It arrived without the charger.,2
"This thing was a pain in the neck to set up any software not purchased at the “Microsoft Store.” Even programs that were pre-loaded on the system as purchased could not be activated or accessed without knowledge of how to access the magic handshake that Microsoft support would not provide. I had to go to individual software providers such as McAfee and Adobe to figure out how to enable commonly used programs. Even setting up an existing HP printer was not for the meek..everything defaults through HP’s cloud and, again, no support from HP to enable local print spooling. The speed and user interface is no better than the 8 y.o. Windows 10 system I replaced (forced obsolescence, because Windows 10 won’t be supported past 2025 and many programs already could not be updated). Then there’s this flash-card approach to local storage…what a cheesy way to force users to buy storage space in the cloud. Now I know why iOS and Google based systems are more expensive and likely worth the premium.",2
"This is a very nice and powerful laptop for the price, working well and fast, battery life is not great but fine if you adjust the power setting.The add implies that MS office is included in the laptop, however it is only installed, to use it you can get 30 days free trial (by putting your CC info) but than you must pay.This misleading product info really leaves a bitter taste from this purchase. As a consumer I just want to get what was advertised, nothing less nothing more.",2
"Just like the reviews of this laptop- the hinge cover was missing! As this is for a 13 year old, I am not sure that I want to keep it. With the missing piece, it makes me wonder how long this will last. I gave it two stars because it powers on quickly.",2
I never turned it on or tried charging it. A piece is missing,2
This is the slowest and loudest Chromebook I've ever owned. It will shutdown at random the fan is constantly on. I've not altered the system in any way. I stick to regular updates and maintain recommended security protocols. Super disappointed.,2
"The only good about this chromebook is the Intel Evo 5 processor, the rest is us a Chrome web browser. All android apps will run in phone or tablet mode, but not in full screen. For the money this latptop cost, you can buy two lenove tablet P12 and will have all the same functionaity plus all your apps will run in full screen mode, plus the same browser experience. Chromebook is bulky and abttery life no good at all.",2
"I purchased this after seeing an embroidery digitizer use it in a video online. One of the well-known digitizing software companies even recommends it on its site. While the reviews online seem to vary, I figured at this price it was worth a shot.It arrived quickly. The packaging is okay, though if it had been included in a box with something heavy, I would have concerns about it being protected well enough.The instructions it came with were insufficient at best. They basically say to insert a battery, plug in the dongle to your computer, and the pen will automatically connect as it was paired at the factory. There are no markings on the inside of the pen or in the instructions to tell you which direction to insert the battery.Despite our technical knowledge, neither my husband nor I were able to get this pen to connect to any computer in our household. The wireless mouse I purchased the same day worked just fine though, so that leads me to believe it was a problem with the pen.Holding the pen felt unnatural to me. It's oddly shaped, probably for ergonomics, but it fails in this way.Perhaps others have had better luck, but this is going back and I'll have to do further research on a digital pen.",2
"I have to tap several times or really smash with my index finger to get the to work. Using it properly, by using thumb for left click and pinky for right click is impossible.",2
Keep in a drawer for when the cat chews the cord on your normal keyboard to order another normal keyboard.,2
Cheap. Sits crooked. The water doesn't make a dripping sound like it should. It doesn't come out of the top strongly to create A solid stream. It just dribbles out. Very disappointed.,2
"Worked beautifully for a few months, and then kept slowing down until the ball just finally stopped turning altogether. It also started leaking and I was afraid of damage to my furniture, so I disposed of it. A shame--it was a beautiful fountain.",2
I expected a little more from this brand. The case fits so well and protects the phone. The sides of this case discoloured within the first two weeks of using and now looks very average. Would not purchase again.,3
The set is fine overall for the price. The metal on all knives is rather thin and somewhat flexible. Not the best quality but suitable for home use. The wood block holds all the knives but maybe could have been a darker wood. Like previously mentioned for the price its fine. How they will hold up is a test of time.,3
"This is the lamest product design ever. It does not store easily as advertised because all the stuff that comes with it doesn't fit in it. Not even the manual! I couldn't even figure out how to get it back in the box it came in. So now I have to buy a box to put it all in, so I don't lose pieces and parts. Very, very, very disappointed. This problem could have been easily avoided with a better design for the product, or if they included a plastic box just big enough to store everything in.The cutting area is pretty small, so you have to cut your produce or whatever in half or so, so that it will fit on the cutting area and you can close the unit to do the cutting. Again, lame!!! Again, the problem could be easily avoided by making the product larger in general. That said, it does cut as advertised, at least with the ""garnish blade"".I bought this specifically for making Pico. That means using the small and maybe the large dicing blades. The goal was to have a quicker and easier way to do it, rather than using my big kitchenaid mixer with the food processing attachment. That device does a wonderful job by the way, but our kitchen is very small so my wife makes me store it in the basement. My goal with THIS product was to have something I could keep in the kitchen cabinet.I didn't have everything I needed to make pico tonight, so I used it to make fajitas. I cut onions and three different kinds of peppers with it. For the onion, I had to cut that in half to make it fit in the cutting area so it would cut. For the big bell peppers, I had to cut them in half, and then in half then other way. I really expected better.Overall, the plastic is decent quality for the purpose, as far as I can tell. It also cleaned up fairly easily.I can't comment on its various other functions yet, as I just got the thing yesterday! But that didn't stop Amazon from asking for a review, so here it is.",3
"The product is not heavy but still will serve the purpose for our event. However, no screws were included and need to find replacements.;",3
Came dented and didn’t have enough time before my gathering to get a new one. Otherwise it works fine,3
"I expect a fluffy quilt. This is a flat blanket, nothing more.",3
"I love the scent, but the scent didn’t last. I’ve shaken it and added more stick, flipping everyday. I wish it was better.",3
The media could not be loaded. The color and shelf itself is pretty. I expected to be sturdier for prize. The concept is smart but they needed to add possibly another bar within the shelf to actually support better. Limited use for shelf because when adding additional items the shelf starts to lower in front part and looks like items will fall off and it’s not flush against the wall. I expected more considering price. Very cute design and great if hanging lighter items then books or albums. Great if for Knick knacks. Would not repurchase for my intended use.,3
"When I saw this online, I thought it was cute and decided to buy this as a Christmas gift for my in-laws. However, after receiving it, I don’t think the quality is too good and I’m really disappointed in the magnets. The concept is nice, but the magnets I received are all marked up and chipped. Very disappointing.",3
It's a nice looking decoration. Plastic and smaller than expected. I should have read the complete description but skipped ahead when it was on sale.,3
A bit smaller than I expected,3
"It's a very good computer, very pleasing to the eye. The only problem I have with it is that it's incompatible with the windows 11 upgrade. I honestly thought I grabbed the windows 11 PC but unfortunately I didn't. Besides that little hiccup, it runs smoothly.",3
"Cpu cooler is bad but the pc is good value for the discount, also it is very difficult if you want to upgrade it since the specs are propierty",3
"It's good enough for gaming. RAM, not the best—you could buy more yourself. But looking back, given all of these components this thing is super overpriced. You could build your own for half the price with the same components. Either look for another product or just build your own.",3
For the customers: this is what you should know it does not have a Optical drive a.k.a. DVD player they should put that in the description saying it doesn’t have one but it’s not there it doesn’t say it does or doesn’t either way I want to use it for other things other than gaming the loads really fast in the Internet is really fast when it’s loaded the games take less time to download to my previous computer I played breath edge and it works fine just got hiccups here and there but you can upgrade.this the other problem is there’s no option or any way to put a optical drive in not a single port and that really ticks me off if you didn’t have one it should be advertise not having one and I would’ve went with the $600 one with the warranty about 700 which only had three fans and 250 Megabytes. The only other option is to go in a sternal optical drive a.k.a. DVD player CD player that’s also a pain in the ass you have to make sure that it’s able to read not just burn learned that the hard way make sure you read the descriptions and look for what is and what isn’t mentioned.To the manufacturer: this is borderline false advertisement you should really mention that it doesn’t have one if you’re not going to install it or even an option for someone who buys it to put one in themselves not everyone streams games online some people still get hardcopies that’s something to take in mine I don’t have a problem with the look I do have a problem with not seeing or mentioning certain things in your description for future references this would be best if an external hard drive doesn’t work I will be getting a full refund and I’m going with a different company very disappointed.,3
For old games 100% good but when you got some récent games you gonna surfer. But you know i run obs and my games Steel pretty descent bit it works,3
So everything arrived in time and everything worked BUT the monitor. Like the monitor flashes. Which is sad. My son got creative and used an old tv to connect everything. But keyboard quality is good and everything else but the monitor is good.,3
Looks good. Very compact. Does not upgrade and very limited in what games you can play.So i returned it. Still waiting for my refund. Was sent back over 1 month ago.,3
"I have the series S 500gig from when they came out. The 1tb unit should be just as fast “actually faster” to load since it’s a better read/write SSD BUT ITS NOT. Already tried to exchange it since the Xbox reb said it should run great but they would only exchange it with a refurb. And 90 day warranty when I payed for the year warranty but it’s not transferable or refundable. GOING TO STICK WITH PC GAMING, consoles are just not worth it.",3
It works plays the games but it does like to turn on its own when not it use. Has turned off on its own while using it but not when playing a game.other than that works great,3
"The build quality of this stand is excellent and the lights look great, there are just two issues with it. Firstly, this rubber appendage sticking out at me. I have a wireless mouse so have literally no use for this, I'm able to remove it but now have this ugly gaping hole instead. I may be able to ignore it or try and cover it, but for a premium stand this is a bit daft.However the most irritating problem is that the stand doesn't retain the colour I last set it to. I use a docking station and frequently switch between machines, and every time I do I have to keep pressing the button until I get back to my colour.It may sound like a petty complaint but this isn't the cheapest stand on the market and this is a really stupid problem to have. If my cheap and crappy £10 mousepad from China can do it then I don't see why this can't.",3
"For the price and renewed original Xbox Console, you might think you'd be getting a good deal. Little did I know that the pop-open tray couldn't slide out on the first day of gaming my favorite game, that being the ""Counter-Strike"" Shooter game for the Original Xbox. So I say to myself: either I leave the Disc inside the Xbox, play CS, and make a promise to myself not to break the disk tray even more. Turns out the console works, but no CD Pop-Out capability. Still works fine. Dare I remove that disc for a different game from the Disk tray, and I would be asking for a no longer working Xbox. however the good news I have to share with you all is that I can still play Counter-Strike on the renewed Xbox I ordered, but I can't play other games because I'm too afraid the tray might get stuck and possibly break. So a word to the wise ""If it's broken, but still works, then don't break it anymore."" I guess the Xbox has been around for a very long time. Meaning old products come with defects or some kind of technical problem that can't be fixed. But on a good note, Whenever I look at my turned off Xbox, and see the game controller connected to the console, I get the feeling it's telling me to load up Counter-Strike for one more round. Looking at it, makes me want to call this console, the Counter-Strike Xbox!",3
"After a few days with the phone, I can say that it's pretty sub-par. It's definitely a step up from my previous device, but I honestly expected more from a 5G Galaxy device in 2024.The camera is nice, and the body is solid. The screen is beautiful, visually, but is slow and unresponsive, at times refusing to register taps and swipes.I've owned Galaxy devices before, but the Samsung bloatware on this one takes the cake. Dozens of apps are preloaded that you'll have to either disable or uninstall to get some of the precious memory back, and OneUI is aggressively intrusive, causing compatibility and sign in issues with just about everything you want to use.I suppose this is a case of get-what-you-pay-for, but the user experience seems oddly frustrating, given the promised five years of support.This phone has reaffirmed that the Samsung device environment is not for me.",3
"Product arrived nicely packaged and not damaged with all parts in place. After I hooked everything up I went to open the disc tray and it would not open. This was the exact same issue I had on my previous Xbox 360. After fighting with the disc tray I was able to get open.Xbox would repeatedly “freeze” and become unresponsive. Only way to correct issue was to unplug power.Do yourself a favor and either don’t buy, or make sure you get a warranty. I was able to return mine and the seller was very easy to work with on the refund process.",3
Not enough storage to keep 10 games on it and expansion storage is as expensive as console and external hard drive you have to move games back and forth to play,3
"After purchasing the ""3 Tube"" lamp; I went on to get the ""Shark"" and the ""Jellyfish"" lamps and neither had the USB or battery power sources. Also they didn't have the touch button to change the colors. Still a cool little light sculptures but I got a definite sense of El Cheapo. If this doesn't bother you then go ahead with the purchase. For my use, the USB &a battery setup was a major consideration, and I probably would not have bought the other 2 had I known, but all 3 models were in the same product description.",3
This product looks nice but I find it too bright to be used as a night light. I could also not find a dimmer switch that worked to dim this lamp.,3
"His foot ripped off, leaking sand everywhere. No way to fix it.",3
"Was very hopeful that this product would reduce the coffee stains on my teeth. After applying the toothpaste and scrubbing and scrubbing, I couldn't get the purple off that had stained the tartar in between my teeth. It took a couple more intense sessions to fade the purple. There was some fading on the stains on the surface of the teeth but didn't want to look like a Halloween ghoul so did not continue to use.",3
is ok not what expected,3
"Was very hopeful that this product would reduce the coffee stains on my teeth. After applying the toothpaste and scrubbing and scrubbing, I couldn't get the purple off that had stained the tartar in between my teeth. It took a couple more intense sessions to fade the purple. There was some fading on the stains on the surface of the teeth but didn't want to look like a Halloween ghoul so did not continue to use.",3
is ok not what expected,3
Great product.,3
"This toothpaste gets your teeth clean. I find that other natural toothpastes don’t get your teeth as scrubbed clean like the usual Colgates, Crest, etc. toothpastes, however, this one did. The purple color was did not stain your teeth and it actually lathers up well and turns white. The taste wasn’t off-putting and wasn’t too mild nor too overwhelming. I don’t know if it whitened my teeth much, but one of my friends told me that for teeth whitening toothpastes to work you actually have to let them sit on your teeth for at least 15 minutes each time you brush. I am trying to implement that into my daily routine. For the price, and compared to other whitening toothpastes, I don’t think the price is worth it.",3
"So, I have been using this toothpaste for about 2 months now. Not really seeing any whitening effects, but otherwise really like it. Nice flavor, gentle on my gums, teeth feel clean. No bad morning breath. But this is dang expensive to not whiten my teeth. Likely won't reorder at this price",3
"It’s ok, it I like the pastier ones better. This is the equivalent of foamed hand soap as opposed to regular hand soap. Will look for a different one next time",3
"Used with both Crest and Colgate toothpastes. Instead of a screw-tight fit, the cap will begin to just spin. That said, if you tighten to just before it starts spinning, then it work fine. Just be aware that it's essentially still an open tube so toothpaste will dry a bit over time.",3
Doesn’t fit my grandsons toothpaste tube,3
"The formula definitely offers a very temporary Whiteness to teeth, but sadly does not last further than a few minutes.There is also no cleaning component within the foam.Although it does taste quite nice and gives an immediate whiteness, the product does not live up to the hype.",3
I didn’t notice a difference with my teeth. Not pleased.,3
"It’s not “unflavored,” it’s sweetened with sorbitol. My bad, should have read the ingredient list. Otherwise, I like it: a little foam, a good clean feel to my mouth.",3
"Usually love Colgate, but this toothpaste has a runny consistency and my daughter gets it all over the place. She loves the flavor, but I am not a fan.",3
Lovely taste.. Kids love it.. But oh my the price is ridiculous. Won't be buying this again.,3
Got this after watching videos and seeing reviews of how great it works. I have been using it for over a week now and see no difference in the whitening of my teeth. The paste also globs up on my teeth and doesn't distribute evenly. Don't trust purple tooth paste.,3
"This was too gritty, got stuck between my teeth and I needed to floss and rinse after brushing. The flavor was good and my teeth felt clean but i just can't get over how gritty it is.",3
"I barely got into toothpaste tablets and tried out NOBS really like it so I seen these at a better price, but very brittle and my mouth didn’t feel so clean after. I would use 3 tablets just to feel clean.",3
"The media could not be loaded. My ear canals must be very clean, because nothing came out while using this, except the irrigation water. I heated the water to 98° F. Never use cold or hot water to irrigate your ears. It should always be around body temperature. This product has 4 streams of water and different levels of pressure. The pressure was good, but no ear wax came out. I really wanted to like this, but after using it, my ears actually felt plugged. Two hours later and lots of q-tips trying to soak up the moisture, my ears still feel plugged. From now on, I will leave ear irrigation to the professionals.",3
works ok doesnt have as much pressure as i hoped however i do understand why too much and water would shoot out the my other ear,3
"I think I was expecting more because of the brand. It would be nice if the chambers marked which ways the batteries went in. The product doesn’t feel solid. Seems cheaply made and, it’s really loud. It would also be nice if there were a carry case or bag for the brush heads.",3
"I have mixed feelings about this ear wax camera. I thought maybe I would be able to see down my ear canal to the eardrum, but that is not possible because the canal curves. Also, the scraper sits in front of the camera and would need to be way down the canal before the camera could see. I don’t feel this is safe to put down the ear canal. The metal scrapers included with the kit are definitely not safe. Don’t put this stuff down your ear canal! Leave that to doctors.Now the mixed feeling part is because the camera is actually pretty cool. You can see things really close up. It functions like a low power microscope displaying on your phone. I ran it across my skin and could see every pore and every hair and every blemish in super close detail. Creepy looking honestly. I was able to see around the sides of my teeth close up. I could see the individual pixels on my TV screen. You get the idea. The app takes pictures and video too.",3
"This does work, but only for a few minutes before the water runs out. I will only get it out for small jobs. I personally really don't like having to stop and wait for the cool down and then the heat up to only get to work for a couple of minutes.That being said, I have never used a steamer before and I was able to quickly understand what to do to get this working. The instructions are pretty well written. Not perfectly clear, but good enough.The included measuring cup is very convenient as it is marked with the maximum amount of water you can put in.I tested mine on buildup in a shower. I tried it out on glass shower doors and on the bottom of the tub and on some grout. I did need to learn to go slower with it and let the steam do its job. I do think I will get better at it over time. If I can be patient enough to wait through the process.",3
"I bought this to help me clean my showers because of my hands. It is easy to use, but it does not clean the way I was hoping. The Speeds are ok, but the top speed you really have to hold on tight. Also I had to put a lot of pressure to scrub, still it did not clean the build up in my shower. I would like to have at least one cleaning head with harder bristles for the more harder cleaning. After I charged it the first time I've used it 3 times for about 15 mins. and it's still working so I guess the battery is pretty good. I think I'm going to keep it to wash my cars or some mild cleaning.",3
If I could have tested this product before buying I would not have purchased. It doesn’t do a great job and cleaning the base boards like advertised. It doesn’t bend at the bottom so it’s hard to maneuver to me. It also keeps coming detached from the bottom while using. Not my favorite! May return.,3
It is easy to apply with your hands but I prefer using a small plastic spoon. It dries well and it's easy to peel off leaving the skin firm. Its gentle on the skin and gets the dead skin off. The only bad thing is the freshly applied gel sting the eyes a little bit at first when it's less than 1 in from your eyes. After a sec it's OK. Would prob test another peel off mask before buying again.,3
"My skin feels nice enough after using this mask but there are two big cons that make me hesitant to reorder this.1. You need to use a fair bit to create a thick enough layer that doesn't break off into bits while removing it.2. It has a very strong, glue like smell. It's really overpowering and having to put so much on your face doesn't help.I'll keep using it but I'm not sure if the results I gain are significant enough to justify the cost and cons.",3
"I tried to make a picture of how it feels to look through these things. As a novelty, they work well, but for any serious reading, the tiny size of the viewing windows are a constant detriment. I would recommend you keep looking for a horizontal reading solution. The technology is not there yet. Larger prisms, a wider nose bridge, and more plastic material around the frame edges would improve these a lot.The prisms are quite small, measuring about 27mmx44mmx32mm; apparently, you're hard-pressed to find any silvered prisms larger than this, which is a real pity. With larger prisms and a larger viewing window, these could be great for reading books from a comfortable distance, and not with the text in line with ones nipples.This means that the actual portion of my field of view that the image takes up is not even 40%. This might be able to be improved, if the nose bridge were not so extremely narrow so that you cannot slide them all the way on your face. I do not have an exceptionally large nose, or maybe I do; I cannot put these on my face nearly far enough to close out all the exterior sights and shadows. I have worn large over-the-glasses shades before, and they shut out the light nicely around the edges of my vision. These are too small to do so. They are perched on my nose like Ben Franklin reading spectacles.There is ghosting on the viewing image, like when you put your face very near a mirror and can see a slight... ghostly image. This is probably unavoidable due to the nature of light refracting through a prism, but still detracts from the reading experience considerably when there is a superimposed mirror ghost image over the bottom half of the book. I have tried to show this in my mockup photo.There is an upside-down image above each eye, which is even more distracting than the superimposed ghost image. This does not seem to be avoidable either.They fit over my glasses nicely, which I didn't expect. That is nice, because in contrast to one reviewer's husband's experience, I CANNOT see in focus through these without my glasses.The sides of the prisms are shiny, and having three large vertical whitish bars is also rather distracting when reading. There might not be any way to make these less obtrusive, but a matte finish or different color or angle might improve this aspect.",3
"These are the best readers I've come across yet, being autofocus is the best! The only problem I have is the quality of the plastic in the frames because they don't last they crack and fall apart so the price reflects that by many it's still worth the money.",3
"What does auto focus means? Not what I was thinking, these are simple reading glasses.",3
Good for reading,3
The glasses are very heavy and not real comfortable but the idea of them is still good.,3
"It does work, but it does mess with youMakes you feel weirdLittle dizzyI just didn’t like how I felt after I used it for a little bit",3
"I was actually excited to try this item, simply for the novelty of such a product and also because, well, let’s face it… I’m lazy. I’ve only used these glasses once or twice while laying bed so I could watch TV while also reading during the commercials, and I don’t think I’ll be keeping them because they aren’t really good for long-term, practical use.As far as ‘periscope’ vision goes, the glasses didn’t seem to provide as steep of an angle as I was expecting, therefore I was a bit disappointed.It was certainly interesting to try, but it felt a bit awkward wearing them and it was disorienting/dizzying and almost nauseating for me to have them on for more than a few minutes at a time. The glasses don’t exactly provide the crispest vision since you’re viewing a reflection of an image, so naturally it’s a bit discombobulating.And of course anyone wearing these looks absolutely ridiculous – I felt like I looked like Mr. Krabs from SpongeBob 😂So in summary, this would make a great gag gift or stocking stuffer as long as you don’t take it too seriously or expect too much from it.",3
"- Light & works as intended.- Though the area the glass covers is small, so I’m able to see surrounding area, which is kinda annoying.",3
"I was hopeful that these would work well. I wanted to put them on a couple sunglasses that do no have a bifocal magnification. With all honesty - I was disappointed. I followed the directions as given - and I have a great pair of Ray Bans with flat lenses - they are just not 'sticking' like I had hoped. With a 2.50 magnification, they are also a little thicker than I had expected. They DO help with reading.Will they work in a pinch? Maybe......I'm a little nervous to wear them for fear the magnification lens will fall off. I purchased two sets - so I'll try them and see what happens. Not horribly confident, though.",3
