comment,star
It stays cool for a few hours and then doesn’t. It’s also difficult to clean as you can’t remove the tank.,2
Don’t cool down,2
Does not blow cold air long even with the ice pack in the bottom,2
I ordered this to cool a bed room for my kids. It’s hot and humid.. the AC UNIT needs work and thought this would help but wasn’t worth it and ima have to return.. I don’t feel the difference from fan to AC it’s all the same the humidifier looks like it works as the vents cleaned my air in 1day the filter was getting fDirty,2
The only time you cool off is if you’re right in front of it.I don’t not recommend and SUCH a waist of money!,2
Annoying flashing lights when off. Ice packs swell too much even half full. Good for a small room but not a powerful fan. Can't complain for the price though.EDIT 9/23/2022: Piece of junk now. Swing function quit working. Pump intermittent and indicator light quit working. Cheap for a reason. Would not buy again.,2
"Received this couple months ago doesn't do much ,,fan works better .not advisable for the money very disappointed",2
What a joke! This cooler might cool you if you stand right in front of it. It would not cool 5 square feet let alone 200 square feet. It is a pain in the but you have to have keep filling it with water and ice bottle (which lasts about 25 minutes. 2out of 5!,2
Wouldn’t buy again.1. This doesn’t substitute an air conditioner2. Works with water and electricity3. You need to have it very close to you to get any coolness4. The water only lasts 4hrs,2
It being to squeals badly after about 6 months of use.,2
"It's an okay unit, tales awhile to get cool air out of the unit and the fan isn't very strong even at max.",2
"Customer Service is Priority ONE with this company--A principal from the company personally called me for feedback on the cooler. I experienced what I thought was an incomplete assembled cooler, but after speaking with the principal/owner, it was apparent they made significant improvements to the unit to allow ice to be used in the water, which cools the air about 30 degrees more than normal. Their fan motors are of superior quality, sealed units. I live in Phoenix, AZ where summer temps are record breaking at 118 degrees, we use our Cajun Kooler coupled with our mister system so we can enjoy being outside on the patio. This unit is superior to others we've tried, and I highly recommend it.",2
haven't used yet,2
"This is a cheaply made unit but it works okay for what it is.Before my actual review, I wanted to mention the ice packs because a lot of reviews complain about them. Yes, the ice packs melt quickly. You'll need to keep a few and rotate them through the freezer if you want consistent ice packs. This is not a product flaw. It's just physics. Putting something frozen in water- a heat sink- makes it melt faster than when just on a surface.Now for my actual product feedback.The air that comes out of it, even without ice packs, is definitely cooler than the air that comes out of an ordinary fan.It isn't strong enough to really significantly cool a space, but for a very small space or for the area immediately in front of it, it works reasonably well. It will be much more effective in an arid climate than in a humid one. To counteract this in the humid area I live in, I simultaneously run a dehumidifier.I had it for about 2 days with it working quite well with constant use. Partway through the third day, it started to leak pretty badly. I opened it up and tightened all the internal screws I could reach, then closed it again. Unfortunately, the leak continues. I will be returning this and trying a different model that is hopefully made better.",2
It doesn’t get really cold!,2
"This cooler is not bad, it just doesn’t cool 1100 square feet! Not even close. It’s actually 1100 CUBIC square feet which is not even a 12’x12’x8’ room. (1152 cu ft) The advertising is misleading. It also takes distilled water so the deposits and minerals don’t clog it up. Amazon has 18 gallons for over $60 so that will get you less than 30 hours. If you have a small room or you put that thing right on you, it’s not much better than a good fan.",2
It was working great but the pump diedIn 4 months,2
"The water tank and the ice things. This thing really aint worth it. Just take the plan and you get a portable ac unit Because this thing it works somewhat, but honestly not enough",2
"As the headline said, the boom mic introduces echo and buzzing, the exact opposite of what I'd intended by buying a more expensive headset. Plus, they only record at 16 bit, 48KHz, well below anything reasonable. Save your money and buy a $5 headset if you want the boom mic, because this one simply isn't fit for purpose. The only bright side is the comfort and the audio out, but the difference of $35 between this and the boom-mic headset I got at 5 Below isn't justified for that.",2
"Never mishandled, but after a year of use the microphone only works when placed at a certain angle now and is very inconvenient.",2
The only real issue with the stand is the shaft and piece the headphones rests on. Its very poor quality. I super glued it together and it lasted another couple of weeks before it broke again with simple use. Spend your money elsewhere.,2
Hooked into A40TR and my voice cuts out very frequently to others I am talking to.,2
"This headset didn’t connect with my xbox what so ever, even though it says it is, would be perfect for anything else though",2
"This is a good looking and useful headphone stand but the RGB stopped working after 2 days of use. Already tried to unplug and plug it again, no luck, holding the rgb button, no luck. It just stopped working and it's disappointing after so little use. If I want to return the item I would have to send it with an international courier service because I'm not located in USA, so shipping it back would cost to me like double the cost of the actual item.",2
This is the 2nd one I have purchased and believed it was identical to the other one. There is no mute option. Don't recommend if your kid games as muting is something they all do.,2
Stop working after one day,2
"This headset is comfortable, the audio is good, the battery life is good. I really like that the mic flips up and down and mute itself when you do so. All the things you think about with a headset are on point. I wish I could end the review there, but everything else makes this thing a pain to use.The main reason I went with this is because I already use some other Corsair peripherals with iCUE. Using this headset with iCUE is actively worse than without. First and foremost, when you're not using iCUE, the headset uses a series of beeps to for audio feedback when you mute or unmute. These beeps are very clear, and they vary in tone in a manner that makes it intuitive whether what you just did was to mute or unmute. These beeps sound whether you click the physical mute button or flip the mic up or down. When the headset is controlled by iCUE, these beeps are completely disabled, and you're left with two options: No mute sounds at all, or use the extremely grating voice prompts. Why can't I just hear the beeps? It makes no sense.You can replace the voice prompt audio with your own .WAV files, but what you'll find is that iCUE has a something like a half-second delay in reading custom .WAV files, and even if there wasn't, there's no active audio connection. The audio connection only starts when audio plays, and it takes an additional half-second *after* audio starts for anything to get to the headset, so it cuts off the first half of the audio. In practice, this means if you have a second long audio clip, you'll only hear half of it. If you have a half-second long audio clip, you'll hear nothing. Why send audio feedback through the audio channel instead of playing them natively on the headset? It makes no sense.Note that this is through the USB dongle with a dedicated connection to the headset. I understand that the various versions of Bluetooth will have these latency and cut-off issues, and that's the main reason why I chose this headset that comes with a dongle. Why does the dongle have the same issues that Bluetooth does? Does the dongle use Bluetooth for its connection? If so, then *what is the point of the dongle*? All phones, all laptops, all consoles, and most desktop PCs (mine included) have Bluetooth built-in. Why ship a dongle that has all the downsides of not having a dongle? It makes no sense.Also, when connected through the dongle, infrequently (but extremely noticeably) something goes completely wrong and the microphone audio just totally corrupts. I haven't had the pleasure of hearing it myself, but multiple times have the people I'm talking to started freaking out about how I was getting sucked into a wormhole. When this happens, it doesn't stop, and the only way to get the audio back in working order is to unplug and replug the dongle. Turning the headset off and back on doesn't even work. I don't know if it's a driver issue or what, but I can't risk a losing customer or client trust because my hardware just fails in the middle of something.So throw the dongle out, right? Just use Bluetooth natively. Yeah, I tried that too. The latency issues with the headset are much worse than what I see with other Bluetooth devices, outside of my $5 set of earbuds. This thing is $50 ($100 with the dongle that makes the experience worse), they couldn't have put a better Bluetooth module in it? I've used no-name speakers with better Bluetooth. Why put inferior components in your mid-range device? I'd say it makes no sense, but it's really just cost cutting at the expense of consumers who don't know any better. (Un)Fortunately for me, I do know better.And one last issue, and last because this might just be my system, but when the headset is connected via Bluetooth, Windows Audio Service uses upwards of 5 GB of RAM and some 10-15% of CPU on my 13th Gen Intel i7. I don't see other connected devices, audio or otherwise, using this amount of resources. On top of that, the headset broadcasts itself as multiple different devices, presumably one to connect to the dongle and one (or more?) to connect via native Bluetooth. This makes it really hard to isolate and troubleshoot any issues, because it's not easy to tell if you need to look at ""CORSAIR HS55 WIRELESS Gaming Headset"" or ""CORSAIR HS55 Stereo"" or ""CORSAIR HS55 WIRELESS HANDS-FREE AG"" or whatever else in device manager or sound settings.I put up with all these issues for a month, swapping between connection methods, trying different settings, googling workarounds, convincing myself that there must be a way to make this thing good. After a month, I have found that there is not. There's no way to use this thing that isn't aggressively bad in one way or another. I wish I could pick and choose different aspects of the different connection methods and combine them into a singular, cohesive, and broadly good experience, but it's not possible. And since the return window closes after 30 days, I guess I'll just be out the cash with a bad product that could be good but isn't. If this is the sort of experience I can expect from Corsair, then I guess I know not to get any further invested in the ecosystem.",2
"The media could not be loaded. I bought this yesterday (4/30/23), when I originally plugged it in and set it all up it worked. Today when I set my controller on it the lights in the bar went absolutely insane. I didn’t think much about it and was gone all day. I came back to my controller not charged and the lights still going crazy. I took it off the charger and the lights work fine. I put my controller on it and crazy lights… my phone won’t even charge anymore when plugged into it. Really annoyed, and will be contacting customer service.Update: I got in contact with the company who makes these and they sent me a new one free of charge… I’ve had it 24/hours and it’s working okay. It’s a little wonky when I set my controller down it freaks out but after about 5 minutes it works like normal.. I will give it some more time before I change my review completely or keep it the same. It was nice if the company to send me a new one though.",2
"Received console and accessories as advertised in the description to replace a similar previous refurbished system that was sent back. Upon trying to power up system after making proper connections, found that the controller would not work. Sent everything back for a refund.",2
"Haven’t played the game hooked it up to my TV. Can’t seem to make the controller compatible to the game. It came with the game, but for some reason it’s acting like it’s not compatible so I haven’t played it.",2
The product is not good,2
This item came in the color was distorted. It looks more navy blue and white. Did not look anything like the black-and-white picture shown online.,2
"The paper was very wrinkled and creased and was delivered folded. It would have been packaged with a sturdy piece of cardboard. The paper was also extremely thin (paper meets tissue paper). If the papers were not wrinkled and creased it would have made a decent placemat, but in its current state it looked cheap and I ended up throwing away so many sheets because I couldn't use them for anything.",2
These look cheap. Colors are not realistic. We chose not to use them for our event.,2
"Pros - Placemats are colorful and seem sturdy. Cons - Dozens of errors in the maps. Problems with places being misnamed, colors (sometimes contiguous countries have the same color), the names of cities are larger than the names of states or countries. Names are cut off so you can't read them. These placemats useless for teaching geography, but we are having a lot of fun spotting and discussing errors!",2
Lifeless colors. Returned. Previously a fan of Pimpernel.,2
"Product has edges peeling up after a few weeks, and very difficult to keep these glossy mats looking clean. Poor quality.",2
"Nice print, it is very thin, I don’t think is going to last long, I will have to iron it because it came with wrinkles. Not that happy with them, it looks better in picture",2
Really cheap and thin,2
Product is totally not a placemat. More a coaster!!!! If I was bothered I would return them but as I am incapacitated with a back problem they will be used as very expensive candle base to protect furniture. So disappointed. Just wouldn’t buy them ever!!,2
"Experienced serious performance issues which prompted me to return the product. The issues all involved the Chrome browser. Clicking links on pages, creating new tabs and generally doing anything on the browser stuttered and paused. No other processor intensive activity was taking place, the only thing open was the Chrome browser. The issue went away after a while but I wasn't taking any chances. The experience was so disappointing and I was wary of it happening again that I decided that it was simply best to just return the item.",2
I hardly use the darn thing be it drives me crazy! I needed a new laptop and right now Apple was out of my price range. I am so over & done with windows so this seemed like a nice option. It is very printer fussy. It would work with the one I had but it gave a list of printers that would. I ordered one from that list. Nope. Wouldn't work. I wanted a lighted keyboard. I didn't know that the only lighted keyboard was the touch screen one that insists on popping up constantly when I'm using the other (unlit) keyboard. I really prefer the raised keys of a keyboard over touchscreen for typing. It has some nice features. Holds a charge well. Will store your info so you don't need to enter it yourself but most computers do that. The screen size is nice. But the negatives far outweigh the positives for me. I regret the purchase.,2
"I purchased this unit and really enjoyed it. Even though it was bigger than i normally use, i was going to keep it anyway but unfortunately relentless wifi issues made me return it. Constant disconnects from anything requiring a reliable connection. Amazon luna constantly kicked me out, geforce now and xcloud both had constant disconnects. I couldnt get through a 20 minute zoom meeting without a dozen reconnects. I have other devices, including chromebooks that dont have any issues with my internet. Being a chromebook means i cant swap for another wifi chip leaving me to return. Perhaps it was only my unit but truly unfortunate.",2
"It’s a great buy for the price. There’s no debating that. However, no manual included. I bought it posted as excellent condition. Nothing could be further from the truth. Many scratches on both sides of the keyboard. Surface scratches on the lid. I can actually live with that. Looked like a big dirt stain in the exact middle of the screen. Nope it’s a ding and it’s deep enough to fit the tip of your fingernail. The fact that it actually works is the only thing stopping me from giving one star. I was under the impression this was from Amazon but it’s an individual seller. I’m okay with that but maybe some more transparency and honesty would have me in a better mood",2
"This is advertised as having 64GB storage plus a 64GB MicroSD for a total of 128GB storage. It does come with a MicroSD card and an SD adapter, but there is no place to plug either one in. The instruction sheet shows a location for inserting the card, but that slot does not exist on the computer we received.",2
It arrived without the charger.,2
"This thing was a pain in the neck to set up any software not purchased at the “Microsoft Store.” Even programs that were pre-loaded on the system as purchased could not be activated or accessed without knowledge of how to access the magic handshake that Microsoft support would not provide. I had to go to individual software providers such as McAfee and Adobe to figure out how to enable commonly used programs. Even setting up an existing HP printer was not for the meek..everything defaults through HP’s cloud and, again, no support from HP to enable local print spooling. The speed and user interface is no better than the 8 y.o. Windows 10 system I replaced (forced obsolescence, because Windows 10 won’t be supported past 2025 and many programs already could not be updated). Then there’s this flash-card approach to local storage…what a cheesy way to force users to buy storage space in the cloud. Now I know why iOS and Google based systems are more expensive and likely worth the premium.",2
"This is a very nice and powerful laptop for the price, working well and fast, battery life is not great but fine if you adjust the power setting.The add implies that MS office is included in the laptop, however it is only installed, to use it you can get 30 days free trial (by putting your CC info) but than you must pay.This misleading product info really leaves a bitter taste from this purchase. As a consumer I just want to get what was advertised, nothing less nothing more.",2
"Just like the reviews of this laptop- the hinge cover was missing! As this is for a 13 year old, I am not sure that I want to keep it. With the missing piece, it makes me wonder how long this will last. I gave it two stars because it powers on quickly.",2
I never turned it on or tried charging it. A piece is missing,2
This is the slowest and loudest Chromebook I've ever owned. It will shutdown at random the fan is constantly on. I've not altered the system in any way. I stick to regular updates and maintain recommended security protocols. Super disappointed.,2
"The only good about this chromebook is the Intel Evo 5 processor, the rest is us a Chrome web browser. All android apps will run in phone or tablet mode, but not in full screen. For the money this latptop cost, you can buy two lenove tablet P12 and will have all the same functionaity plus all your apps will run in full screen mode, plus the same browser experience. Chromebook is bulky and abttery life no good at all.",2
"I purchased this after seeing an embroidery digitizer use it in a video online. One of the well-known digitizing software companies even recommends it on its site. While the reviews online seem to vary, I figured at this price it was worth a shot.It arrived quickly. The packaging is okay, though if it had been included in a box with something heavy, I would have concerns about it being protected well enough.The instructions it came with were insufficient at best. They basically say to insert a battery, plug in the dongle to your computer, and the pen will automatically connect as it was paired at the factory. There are no markings on the inside of the pen or in the instructions to tell you which direction to insert the battery.Despite our technical knowledge, neither my husband nor I were able to get this pen to connect to any computer in our household. The wireless mouse I purchased the same day worked just fine though, so that leads me to believe it was a problem with the pen.Holding the pen felt unnatural to me. It's oddly shaped, probably for ergonomics, but it fails in this way.Perhaps others have had better luck, but this is going back and I'll have to do further research on a digital pen.",2
"I have to tap several times or really smash with my index finger to get the to work. Using it properly, by using thumb for left click and pinky for right click is impossible.",2
Keep in a drawer for when the cat chews the cord on your normal keyboard to order another normal keyboard.,2
Cheap. Sits crooked. The water doesn't make a dripping sound like it should. It doesn't come out of the top strongly to create A solid stream. It just dribbles out. Very disappointed.,2
"Worked beautifully for a few months, and then kept slowing down until the ball just finally stopped turning altogether. It also started leaking and I was afraid of damage to my furniture, so I disposed of it. A shame--it was a beautiful fountain.",2
"This fountain is beautiful. It is VERY cheaply made, which is why it's a bit confusing on the cost. There is no adjuster for the water flow, no on/off switch (you have to unplug to turn on/off), no adjuster for the led lights. It's a beautifully sculpted piece of plastic. That's it.I have another fountain that has LED's with a remote. You can utilize it as a diffuser and the remote turns the power on/off and controls the water. I paid $5 under the cost of this thing. Contemplating a return due to lack of value. My struggle - the design is poetic to me. For now, just writing a review. I'll see how annoyed I get plugging/unplugging this thing when I leave my office daily.",2
"Was definitely disappointed, and mostly shocked taking it out the box to see how small it was . Even more disappointed cause I couldn’t really hear the sound of the waterfall which is why I bought it.",2
It is So tiny. Its embarrassing small!!Hard yo find a place it won't look ridiculous,2
I'm on a hunt now for a new water fountain. This one just splashes water too much that I need to keep adding water to it 2-3 times a day. The splashes ruined the wooden table I had it on. Find another one. This one is beautiful but loud and too high maintenance.,2
"It’s a nice fountain and works great. But somehow I have to add water 2x per day or the globe stops spinning. It’s not leaking, so not sure why it takes so much water.",2
Motor is too loud .. not worth the cost.. pretty fountain but the motor’s sound is louder than the water sound,2
It was very noisy from the beginning and had to try putting rocks in it for the water to hit. Now after 4 months its broke.,2
Nice little fountain but the LED colors die quickly. The red light is the only one in the rotation that still works and I haven’t even had it a full month.Update: stopped working well after maybe 2 months. Tried it tonight and the motor started making a loud whining noise. Was really nice for the first couple of weeks but quality went down really fast.,2
It worked fine the first few days. Then the motor started making this high pitched whining sound and I found the water level had dissipated extremely fast. So now I can only leave it on for a few hours before the motor starts whining again. I liked the colors and spinning ball but now I wish I had kept the box to return it. Also an on/off switch would be nice. 2 stars for the colors and the ball,2
beautiful but does not have the rubber sleeve.,2
Sent it back the same day I recieved it and didn't re order. I believe I received a defective device. Didn't work when I plugged it in🤷🏽‍♀️,2
It looks good but when you try to turn it on the pump does work but we put enough water in it to get it to work look the way it should like in the pictures it just stops working,2
"I've had this fountain for 2 months. It was a great little desktop fountain. I love the sound that comes from it. Unfortunately, the top piece became unglued and now it doesn't work properly. I was hoping for more than 2 months of use.",2
"This looks great, is nice and compact, and relatively quiet. However, the way the fountain is designed leaves almost no margin for error. It worked great for maybe a week until the pump became slightly weaker, and because the water does not quite make it to the meshed section it just splashes all over the bottom surface and all over the counter. Essentially useless. I mitigated this by putting a little ramp so the water does not splash when it hits, but I absolutely do not believe the pump is high quality at all. I mean, what do you expect for $40, but still...disappointing. Hopefully you'll just get one where the pump works properly for a long time, instead of failing almost immediately, relatively speaking.",2
"Can not hear the waterfall at all. Completely quiet! Very disappointed in no sound of running water. Very stingy with Rocks not enough to completely cover the bottom. Would return, but too much trouble! Thanks anyway",2
"While it is very beautiful and complemented my spa very well, it stopped working after 1 month. Randomly this week it turned off by itself and after I cleaned and inspected it, the light doesn't turn on anymore and the motor also stopped working. I am disappointed as I had high hopes for this.",2
"After 10 months now, fountain has stopped working. I had been cleaning it periodically as it would build up some gunk. But now after once again cleaning, using vinegar, etc. Tried taking it apart, but it doesn't really come apart other than at top cup which is where I would use a small brush. But, alas, It no longer works. Off to the trash.My cats love drinking from a fountain and when old one died after several years, had to replace. This one is perfect size. It has pleasant sound, tho I removed the bell. Can adjust flow and lights to your preference. Good value.",2
"This fountain is beautiful and works great at first! I got mine towards the end of February and it only last me about 3 months before the pump died. I used clean, filtered water and cleaned it out. I also ensured that the proper water levels were kept up and it quit working out of nowhere.",2
"The fountain is nice, but the water pump died after 1 day of running. Disappointed!",2
"I wanted this for the calming water noise but it's too quiet on the medium setting, doesn't pump water at all on the low and the water splashes out when you run it on high for any extended amount of time. It looks great but doesn't fit my needs.",2
Wouldn't fool anyone with its cheap plastic appearance; didn't like at all. Also too lightweight; could get knocked over very easily if you have a cat or dog.,2
The paint they use started to peal off and make water slimy. I only used filtered water for about 2 weeks and water was thick and gooey. When I tried rinsing the whole thing I saw the paint was peeling right off.This also does not make any water sound with the rolling ball in it. It is completely silent. I had to use it without the ball to produce some water sound effect.,2
"Didn't realize it was all plastic, that is on me since it says it in the details. I guess you get what you pay for. The design is annoying, you need to make sure you setup the pump level to what works best for you realizing that any level has a hum that you will hear and its not the white noise hum people can sleep to. if you need to make any change then you have to remove all the rocks, pull up the base , empty the water, make your change and put it all back again. the instructions were poorly lit so they are not very helpful and step 4 says the bead light is for another hole, but then doesn't tell you which hole. When you do figure it out, there is nothing for the light to connect to, you will end up having to glue it into the hole but then that means you have to reglue it every time you need to take it apart. I would suggest going to a one of those niche stores and picking one up already assembled that you can inspect before purchase.",2
"The media could not be loaded. First time I ordered item -water pump motor quit after 10 days. Also as shown in video, floating marble gave rather jarring light as opposed to peacefulThere is no on/off switch on cord either. One would need to unplug directly at outlet. Ordered replacement which quit working after 2 days. Will choose another company for next order.",2
Got this for my wife she had it plugged in for about 2 weeks and then started to leak and is progressly getting worse.,2
"This is as beautiful as you would expect it, just like in the pictures. Easy to install. All good until you plug it in.. damn it, the noise the little motor makes totally covers the soothing sound of the dripping water with defeats the purpose. I will return unfortunately..Update: On a positive note, I just discovered that if I leave it on, after a while the noise subsides, and it actually sounds the way it should.HOWEVER, I just discovered a huge water mark on my desk underneath where the fountain sat. This thing ruined my desk, unfortunately. While getting it ready to return it, after it dried, I noticed that the bottom had a crack that was attempted to be fixed but it didn't seal properly so it leaked big time. Just so you know, I didn't purchase a refurbished product, or used. It was supposed to be a brand new product. Which came with a poorly fixed crack. I'm not trusting this brand going forward!",2
This is the second one we bought. It was replacing the same one we bought before. The first one the motor finally died but we did have it for awhile. The second one completely rusted.,2
Cheesy sent it back,2
I was impressed by the looks and quality but I could not hear the water.I tried different suggestions but still had to put my ear up to it to hear the water flow. There were plenty of rocks which others said there was little.,2
"At first the fountain works perfectly, the pump was silent. But after a while, 3 hrs, it started to make a low humming noise even when the water level was almost full. I checked the pump and realised it was overheating. Sadly, I am not sure what cause this issue",2
"Loved this fountain until it just decided that it didn’t want to roll the ball anymore, so I removed it and used it for about a month after and now it doesn’t work at all. I kept it clean and used as directed and now it’s a goner . I wouldn’t recommend",2
"I loved this fountain when it arrived, water flowed beautifully, the sound was magic, like a river in my living room, the water didn't evaporate quickly so i wasn't constantly refilling. I've had it since June 2024, then about a week ago i started hearinf that noise pumps make when there isn't enought water, I quickly filled it with filtered water and the next morning i heard it again and saw water had seeped down my cabinet and was soaking it, i moved it to the kitchen to see what was happening and sure enough, water is just leaking out of the seams, 3 months of use isn't worth it, look for a better quality fountain, it is pretty and sounded great, but now it's useless.",2
"This is a pretty fountain, though it makes no noise at all. However, there is no hose to connect the pump to the base of the fountain, so you have to just sort of shove the pump to the end of the tube awkwardly diagonally, which means it works, but the reservoir has to be completely full to even reach the pump, and the plate sits on top of the reservoir wobbly and crooked because the pump is in the way. Not impressed.",2
"It was a nice fountain but the back opening was so small that every time I cleaned the inside when the fountain no longer pumped efficiently, I had to spend 30 minutes just to put the clear tube back in place onto the pump. And that didn't guarantee the water would flow properly either. I even cut my finger once. For other fountains I've had before, you could easily lift the top to clean and replace the water with ease. Maintaining a fountain should not be this effortful and difficult. In the end, I donated it to Goodwill because it was simply too time-consuming and frustrating for me. I learned that I will never get another tabletop fountain with a small opening at the back no matter how nice it looks!",2
It was nice for 2 days than the mist stopped working. Very disappointed,2
"I had high hopes for this but unfortunately this only worked well for 4 months before it started to deteriorate and ultimately stopped working. The arms tend to fall off whenever handled or cleaning out your bird bath. The attachments are great however the pump is pretty strong and unless you have a large fountain or pond, the water shoots up too high and the wind blows the water away from landing back in your bird bath. Had to use one of the weaker attachments and didn't get the water trickle sound I was looking for. Overall, this product has a short life span in my experience.",2
This worked when the sun was on it. But not for long with in months it doesn't work at all. ☹️,2
"First, when I received this, it was missing the instructions, missing the piece that keeps it centered, and only came with 2 nozzles. It's pretty straight forward. You find a bright sunny location and submerge it in water and it starts working. That was awesome! I don't know why I didn't get one sooner. However, it was pretty frustrating trying to figure out how to keep it centered so that the the water didn't splash out everywhere. I had to refill it with water atleast twice a day. And because I've had other submersible pumps, I know how quickly they can get clogged. I couldn't figure out how to get the motor open to clean it out, because no instructions, and I didn't want to break it. But I did the best I could making sure it was cleaned out, daily or every other day. This pump totally stopped functioning within 2 weeks! I made sure the panel was clean so that it could receive full sun. There was nothing, that I could see blocking the motor. This was during a busy time for me and I missed the return window. I contacted the manufacturer through Amazon, with no response from them. So now I've wasted money on a pump that was probably a return, and doesn't work. Great concept. Just don't buy this one!",2
Without full sun it just sputters.,2
"It works well in full sun. However, if a cloud passes by, it shuts off. I was expecting it to run for a few minutes but it surely doesn't. I'm not even sure there is a battery and it may just be solar powered.",2
Motor was 1 watt instead of 3.5 watts as shown in product. Overall too light build quality. Costly for this build quality.0,2
"This is great while it works and makes the birds very happy! But there are two major problems. As other purchasers have noted, it only lasts for a few months and gives out. Also, it looks like it's made out of left over plastic junk and drink drinking straws, which may actually be the case. I am going to buy another bubbler, but it won't be this one.",2
"The media could not be loaded. The fountain doesn't work efficiently,spurting water intermittently ,no regular flow,despite full sunlight over it,replacement requested in hope of a fully working one.",2
"This fountain worked really well for about a month. We put it in a large clear tray that you would use for the bottom of a house plant. It was a very inexpensive bird bath for our desert yard and the birds loved it while it worked.The pump gets clogged very easily, which eventually leads to the pump failing. Maybe if you were to wash it off daily, it might last longer. We just didn't take the time to do this. We ended up purchasing a more expensive fountain that came with a filter and had a battery to work when the sun went down.",2
"The fountain was quick and easy to assemble and started working right away, but it quit working after only a few days.",2
"The power only lasted as long as the sun was shining directly on the pump. The output was pretty low. I put this in a bird bath and did not need much of a flow, but it just spit some water occasionally. I placed it where it would get the most sun, but as soon as the sun would not be direct or a cloud would pass over, it stopped. Not what I expected and I did return it. I will try a different one. I went with this one because it was so cheap. I will try a pricier one and see what happens.",2
"Easy to set up, looked great, then died after 5-6 weeks",2
"We were so happy with this product and even though the instructions stated it would need full sun it ran without complete sunlight, until one day it just stopped working. Asked for a replacement from the company but have not had a response.",2
"We bought this in May and it worked great for a couple months.. But now it is dead. We have tried all the suggestions of cleaning filter, shaking, submerging in water and making sure it’s not in the shade. I loved it while working but sorry we spent money for short lived enjoyment.",2
Without full sun it just sputters.,2
"It works well in full sun. However, if a cloud passes by, it shuts off. I was expecting it to run for a few minutes but it surely doesn't. I'm not even sure there is a battery and it may just be solar powered.",2
Motor was 1 watt instead of 3.5 watts as shown in product. Overall too light build quality. Costly for this build quality.0,2
"This is great while it works and makes the birds very happy! But there are two major problems. As other purchasers have noted, it only lasts for a few months and gives out. Also, it looks like it's made out of left over plastic junk and drink drinking straws, which may actually be the case. I am going to buy another bubbler, but it won't be this one.",2
"The media could not be loaded. The fountain doesn't work efficiently,spurting water intermittently ,no regular flow,despite full sunlight over it,replacement requested in hope of a fully working one.",2
"This fountain worked really well for about a month. We put it in a large clear tray that you would use for the bottom of a house plant. It was a very inexpensive bird bath for our desert yard and the birds loved it while it worked.The pump gets clogged very easily, which eventually leads to the pump failing. Maybe if you were to wash it off daily, it might last longer. We just didn't take the time to do this. We ended up purchasing a more expensive fountain that came with a filter and had a battery to work when the sun went down.",2
"The fountain was quick and easy to assemble and started working right away, but it quit working after only a few days.",2
"The power only lasted as long as the sun was shining directly on the pump. The output was pretty low. I put this in a bird bath and did not need much of a flow, but it just spit some water occasionally. I placed it where it would get the most sun, but as soon as the sun would not be direct or a cloud would pass over, it stopped. Not what I expected and I did return it. I will try a different one. I went with this one because it was so cheap. I will try a pricier one and see what happens.",2
"Easy to set up, looked great, then died after 5-6 weeks",2
"This pump worked very well, so well in fact that I couldn't use a spry head or it would blow out the water with the slightest breeze. I took off the head and it worked fine. Then, one day I went out and there was almost no flow. Ok, I guess I need to clean the sponge filter. I did so, reassembled it, and ........nothing!This is a great pump if you need it for a few weeks for a special occasion, but otherwise, no dice. Too bad as the solar panel is large and worked well. All I NEED IS Q NEW PUMP, not the tubing or solar panel, but I can't buy just the pump. I've purchased this two times and no bueno either time. Ok, I tried one last time to clean it.I brought it in and removed the sponge filter, yes, it is nothing like the picture to clean. You can't remove anything except a small piece of porous sponge. I removed that and cleaned as much as I could, then took a toothbrush to the ""frame' that holds it, and when I put it back together, voila, it worked again. So the solar collector is great, the pump is meh, and the filter system is the weakest link. I anticipate cleaning the sponge filter about two more times before it falls apart. Without it, the particulates will get sucked into the pump, causing failure since you can't get to the pump motor. I know this is not a 1/4 horse pond pump but a little better filter, or cleaning access would go a long way to the longevity of this pump! I'll change my star level from 1 to 2.",2
"worked well for a couple of months - provided entertainment for folks who saw it.We cleaned it regularly and followed instructions but sadly it has failed, the motor is now longer either working or getting power from the transformer.This is just another cheap piece of equipment symbolic of modern consumerism.",2
"The fountain was quick and easy to assemble and started working right away, but it quit working after only a few days.",2
"There were lots of instructions, but none clearly indicating that the part with suction cups was supposed to line up under the little opening in the middle...suction cups down.It was a very sunny day. The pump was working full tilt; the stream of water went up 6-8"" above the surface.Some splashed out of the birdbath and the rest must have evaporated because within a few hours, the water in the birdbath was too low to pump water.Next I'll look for a spot shady enough for it to work but with less vigor.",2
I was disappointed with the fountain. When there was complete full sun it would work but let a cloud go over head and it would stop. Even if I walked by it the pump would shut off. I also had trouble with the suction cups holding it in place. They were constantly coming loose.,2
"The media could not be loaded. I was very excited when I ordered this product, not so much after I received it! Lights barely worked the first night, they don’t work at all now. water does not work at night. It only works during the day if it’s sunny (thankfully I live in Fla..lol) Solar power to me means it powers during the day with the sun and has power to work when no sun but I guess not. We bought a bird bath for it and the water lasts about 2 hrs…. You have to constantly fill it. I unfortunately just don’t recommend.",2
"The media could not be loaded. The price was right and it shipped fast. There were minimal directions for assembly, but pretty self explanatory. Comes with a variety of fountain tips - which all do pretty much the same thing. I created a small fountain so I didn't need a big spray. However, the biggest negative is that it spurts when there is not full sun. If a shadow is on the solar cell anywhere, it won't work. It will do for this little project but won't buy again.",2
